"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-05-21,1,2025-05-18,0.975,57,"quantile","ILI incidence","BE"
2025-05-21,1,2025-05-18,0.99,62.01,"quantile","ILI incidence","BE"
2025-05-21,1,2025-05-18,0.01,0,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.025,0,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.05,0,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.1,0,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.15,0,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.2,0,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.25,0.75,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.3,1,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.35,1,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.4,1,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.45,1,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.5,1,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.55,1,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.6,2,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.65,2,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.7,2,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.75,2,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.8,2,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.85,2,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.9,3,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.95,3.05,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.975,4,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.99,5.02000000000001,"quantile","ILI incidence","HR"
2025-05-21,1,2025-05-18,0.01,3.98,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.025,5,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.05,6,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.1,7,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.15,8,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.2,8,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.25,8,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.3,9,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.35,9,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.4,10,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.45,10,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.5,10,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.55,10,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.6,11,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.65,12,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.7,12,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.75,12,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.8,13,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.85,13,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.9,14.1,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.95,16,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.975,16.525,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.99,18.05,"quantile","ILI incidence","CZ"
2025-05-21,1,2025-05-18,0.01,74.99,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.025,76.475,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.05,79,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.1,80,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.15,81,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.2,83,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.25,84,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.3,85,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.35,86,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.4,87,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.45,87,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.5,90,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.55,90.45,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.6,92,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.65,93,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.7,94,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.75,95,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.8,96.2,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.85,99,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.9,99.1,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.95,104.1,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.975,108,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.99,111.03,"quantile","ILI incidence","DK"
2025-05-21,1,2025-05-18,0.01,141,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.025,144.425,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.05,150.95,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.1,155,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.15,160,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.2,162,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.25,164,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.3,166,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.35,168.65,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.4,170,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.45,171.55,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.5,173.5,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.55,175.45,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.6,177,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.65,179,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.7,180.3,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.75,182,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.8,185,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.85,185,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.9,189.1,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.95,196.05,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.975,202.05,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.99,203.02,"quantile","ILI incidence","EE"
2025-05-21,1,2025-05-18,0.01,2.99,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.025,4.475,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.05,5,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.1,6,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.15,6,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.2,6,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.25,7,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.3,7,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.35,7,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.4,8,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.45,8,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.5,9,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.55,9,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.6,10,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.65,10,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.7,11,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.75,11,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.8,12,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.85,13,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.9,14,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.95,14.05,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.975,15,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.99,16,"quantile","ILI incidence","FR"
2025-05-21,1,2025-05-18,0.01,419.95,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.025,436.8,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.05,442.9,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.1,453.5,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.15,460,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.2,462,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.25,464,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.3,466,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.35,470,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.4,472.6,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.45,478,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.5,479.5,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.55,481.9,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.6,486.4,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.65,490,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.7,493,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.75,496,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.8,497.2,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.85,499.6,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.9,506,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.95,514.05,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.975,522,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.99,525,"quantile","ILI incidence","GR"
2025-05-21,1,2025-05-18,0.01,39.96,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.025,40.95,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.05,43.9,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.1,45,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.15,46,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.2,47,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.25,49,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.3,50,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.35,51,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.4,51.6,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.45,52,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.5,53,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.55,55,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.6,55,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.65,56.35,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.7,57,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.75,58,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.8,59,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.85,60,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.9,62.1,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.95,65,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.975,68.05,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.99,71.02,"quantile","ILI incidence","HU"
2025-05-21,1,2025-05-18,0.01,1,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.025,1.475,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.05,2,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.1,2,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.15,3,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.2,3,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.25,3,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.3,4,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.35,4,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.4,4.6,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.45,5,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.5,5,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.55,6,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.6,6,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.65,6,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.7,6,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.75,6,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.8,7,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.85,7,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.9,8,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.95,9.05,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.975,10,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.99,10.01,"quantile","ILI incidence","IE"
2025-05-21,1,2025-05-18,0.01,419.91,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.025,424.95,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.05,433.8,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.1,441,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.15,445,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.2,449.8,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.25,453,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.3,456.7,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.35,462,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.4,463,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.45,465,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.5,467.5,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.55,469.45,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.6,474.4,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.65,479,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.7,482,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.75,485.25,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.8,489.2,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.85,493.15,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.9,496,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.95,500.05,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.975,504.575,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.99,512,"quantile","ILI incidence","IT"
2025-05-21,1,2025-05-18,0.01,45.96,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.025,47.475,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.05,50.95,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.1,52.9,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.15,54.85,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.2,55,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.25,56,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.3,57,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.35,58,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.4,60,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.45,61,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.5,62,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.55,63,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.6,64,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.65,65,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.7,65,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.75,66,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.8,67.2,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.85,69.15,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.9,71,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.95,73,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.975,74.525,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.99,77.03,"quantile","ILI incidence","LV"
2025-05-21,1,2025-05-18,0.01,4.99,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.025,6,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.05,7,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.1,8,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.15,8,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.2,9,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.25,9,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.3,10,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.35,10.65,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.4,11,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.45,11,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.5,12,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.55,13,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.6,13,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.65,14,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.7,14,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.75,14.25,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.8,15,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.85,16,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.9,18,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.95,19.05,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.975,21.525,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.99,22.01,"quantile","ILI incidence","LT"
2025-05-21,1,2025-05-18,0.01,2349.91,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.025,2358,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.05,2361,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.1,2374.1,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.15,2395,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.2,2406.2,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.25,2412,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.3,2420,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.35,2430.9,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.4,2439.6,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.45,2446,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.5,2453,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.55,2461.8,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.6,2467.8,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.65,2475.35,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.7,2481,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.75,2490.5,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.8,2500,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.85,2510.45,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.9,2516.3,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.95,2543.05,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.975,2557.675,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.99,2578.21,"quantile","ILI incidence","LU"
2025-05-21,1,2025-05-18,0.01,3071,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.025,3081.6,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.05,3110.15,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.1,3125.8,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.15,3132.7,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.2,3138.6,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.25,3149.75,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.3,3155.7,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.35,3166.3,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.4,3172.6,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.45,3179.1,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.5,3183.5,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.55,3191.45,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.6,3196.2,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.65,3203.05,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.7,3209.6,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.75,3216.5,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.8,3229.6,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.85,3235.6,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.9,3261.3,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.95,3282.05,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.975,3293.45,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.99,3315.02,"quantile","ILI incidence","MT"
2025-05-21,1,2025-05-18,0.01,3.99,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.025,4.475,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.05,6.95,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.1,7,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.15,8,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.2,8,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.25,8,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.3,9,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.35,10,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.4,10,"quantile","ILI incidence","NL"
2025-05-21,1,2025-05-18,0.45,10,"quantile","ILI incidence","NL"
