"origin_date","horizon","target_end_date","output_type_id","value","output_type","target","location"
2025-07-30,1,2025-07-27,0.45,7,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.5,8,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.55,8,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.6,8,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.65,8,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.7,9,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.75,9,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.8,10,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.85,11,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.9,11,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.95,12.1,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.975,15,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.99,16.02,"quantile","ILI incidence","CZ"
2025-07-30,1,2025-07-27,0.01,97.96,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.025,100,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.05,101,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.1,103,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.15,106.85,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.2,109.8,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.25,112,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.3,114,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.35,114.65,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.4,115,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.45,116.55,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.5,118,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.55,119.45,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.6,120.4,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.65,121,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.7,123.6,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.75,125,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.8,126.4,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.85,130,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.9,136,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.95,137.1,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.975,140.575,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.99,144.06,"quantile","ILI incidence","DK"
2025-07-30,1,2025-07-27,0.01,76.93,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.025,77,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.05,78.95,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.1,85.8,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.15,88,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.2,90.8,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.25,91.75,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.3,93,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.35,94,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.4,95,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.45,96,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.5,98,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.55,99,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.6,100,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.65,101,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.7,103,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.75,104,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.8,106.2,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.85,109,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.9,110,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.95,112,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.975,113,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.99,114.05,"quantile","ILI incidence","EE"
2025-07-30,1,2025-07-27,0.01,1,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.025,1.475,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.05,2,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.1,2,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.15,2,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.2,3,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.25,3,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.3,3,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.35,4,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.4,4,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.45,4,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.5,4,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.55,4,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.6,5,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.65,5,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.7,6,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.75,6,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.8,6,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.85,7,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.9,7,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.95,7,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.975,8,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.99,9.01,"quantile","ILI incidence","FR"
2025-07-30,1,2025-07-27,0.01,292.92,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.025,296.85,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.05,303.95,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.1,312.9,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.15,319.55,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.2,326,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.25,328,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.3,334.1,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.35,336.65,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.4,339,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.45,341,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.5,342,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.55,345,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.6,346.4,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.65,348,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.7,351.3,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.75,352,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.8,354,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.85,359.15,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.9,362.2,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.95,370.1,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.975,374.625,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.99,378.02,"quantile","ILI incidence","GR"
2025-07-30,1,2025-07-27,0.01,28.98,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.025,29,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.05,31,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.1,34.8,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.15,36,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.2,37,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.25,38,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.3,39,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.35,40,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.4,41,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.45,42,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.5,43,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.55,44,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.6,44,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.65,45,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.7,46.3,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.75,48,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.8,49,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.85,50.15,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.9,52.1,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.95,55,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.975,56.525,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.99,58.06,"quantile","ILI incidence","HU"
2025-07-30,1,2025-07-27,0.01,0,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.025,0,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.05,1,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.1,1,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.15,2,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.2,2,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.25,2,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.3,2,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.35,3,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.4,3,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.45,3,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.5,3,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.55,4,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.6,4,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.65,4,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.7,5,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.75,5,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.8,5,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.85,6,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.9,6,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.95,7,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.975,7.52499999999999,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.99,9,"quantile","ILI incidence","IE"
2025-07-30,1,2025-07-27,0.01,173.98,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.025,175.425,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.05,177.95,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.1,181,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.15,186,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.2,188.8,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.25,193,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.3,195.7,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.35,200.65,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.4,203,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.45,205,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.5,206,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.55,207,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.6,210,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.65,211,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.7,212,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.75,213.25,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.8,218.2,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.85,221,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.9,222.1,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.95,225,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.975,226.05,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.99,232.05,"quantile","ILI incidence","IT"
2025-07-30,1,2025-07-27,0.01,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.025,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.05,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.1,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.15,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.2,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.25,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.3,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.35,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.4,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.45,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.5,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.55,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.6,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.65,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.7,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.75,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.8,0,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.85,1,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.9,1,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.95,1,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.975,2,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.99,3,"quantile","ILI incidence","LV"
2025-07-30,1,2025-07-27,0.01,0,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.025,0,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.05,0,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.1,0,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.15,0,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.2,0,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.25,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.3,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.35,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.4,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.45,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.5,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.55,1,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.6,2,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.65,2,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.7,2,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.75,2,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.8,2,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.85,3,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.9,3,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.95,3.05,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.975,4,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.99,5.02000000000001,"quantile","ILI incidence","LT"
2025-07-30,1,2025-07-27,0.01,1339.86,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.025,1355.85,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.05,1374.85,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.1,1378.9,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.15,1391.55,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.2,1396.8,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.25,1407.75,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.3,1411.8,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.35,1417,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.4,1420.6,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.45,1425,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.5,1431.5,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.55,1435,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.6,1439.4,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.65,1447,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.7,1454.6,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.75,1465,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.8,1475.4,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.85,1484.3,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.9,1494,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.95,1513.3,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.975,1524.675,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.99,1539.07,"quantile","ILI incidence","LU"
2025-07-30,1,2025-07-27,0.01,3715.85,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.025,3726.425,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.05,3733.8,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.1,3755.3,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.15,3760.85,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.2,3769.6,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.25,3777.75,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.3,3786,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.35,3791.65,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.4,3800.6,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.45,3809.75,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.5,3815.5,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.55,3819.35,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.6,3829.4,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.65,3831.35,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.7,3837.3,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.75,3845.25,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.8,3853.4,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.85,3864.45,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.9,3881.7,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.95,3900,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.975,3905.2,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.99,3925.3,"quantile","ILI incidence","MT"
2025-07-30,1,2025-07-27,0.01,5.99,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.025,6,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.05,7,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.1,7,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.15,8,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.2,8,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.25,9,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.3,10,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.35,10,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.4,11,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.45,11,"quantile","ILI incidence","NL"
2025-07-30,1,2025-07-27,0.5,11,"quantile","ILI incidence","NL"
